,us_states,industry,2019_jobs,2020_jobs,2021_jobs
3783,New Mexico,  Private nonfarm employment ,880991.0,839465.0,860781.0
3784,New Mexico,"   Forestry, fishing, and related activities ",5954.0,5950.0,5715.0
3785,New Mexico,    Forestry and logging ,242.0,239.0,250.0
3786,New Mexico,"    Fishing, hunting and trapping ",705.0,704.0,715.0
3787,New Mexico,    Support activities for agriculture and forestry ,5007.0,5007.0,4750.0
3788,New Mexico,"   Mining, quarrying, and oil and gas extraction ",31994.0,26135.0,24290.0
3789,New Mexico,    Oil and gas extraction ,9100.0,8726.0,8114.0
3790,New Mexico,    Mining (except oil and gas) ,4254.0,3924.0,3650.0
3791,New Mexico,    Support activities for mining ,18640.0,13485.0,12526.0
3792,New Mexico,   Utilities ,4499.0,4490.0,4621.0
3793,New Mexico,   Construction ,67896.0,67308.0,67245.0
3794,New Mexico,    Construction of buildings ,16095.0,15865.0,14954.0
3795,New Mexico,    Heavy and civil engineering construction ,12667.0,11330.0,11436.0
3796,New Mexico,    Specialty trade contractors ,39134.0,40113.0,40855.0
3797,New Mexico,   Manufacturing ,34086.0,32740.0,33175.0
3798,New Mexico,    Durable goods manufacturing ,19538.0,18514.0,18508.0
3799,New Mexico,     Wood product manufacturing ,1304.0,1238.0,1245.0
3800,New Mexico,     Nonmetallic mineral product manufacturing ,2374.0,2186.0,2236.0
3801,New Mexico,     Primary metal manufacturing ,488.0,456.0,427.0
3802,New Mexico,     Fabricated metal product manufacturing ,3243.0,3204.0,3193.0
3803,New Mexico,     Machinery manufacturing ,1535.0,1239.0,1243.0
3804,New Mexico,     Computer and electronic product manufacturing ,5186.0,5222.0,5098.0
3805,New Mexico,"     Electrical equipment, appliance, and component manufacturing ",718.0,565.0,525.0
3806,New Mexico,"     Motor vehicles, bodies and trailers, and parts manufacturing ",,,
3807,New Mexico,     Other transportation equipment manufacturing ,,,
3808,New Mexico,     Furniture and related product manufacturing ,886.0,797.0,927.0
3809,New Mexico,     Miscellaneous manufacturing ,2871.0,2655.0,
3810,New Mexico,    Nondurable goods manufacturing ,14548.0,14226.0,14667.0
3811,New Mexico,     Food manufacturing ,6638.0,6503.0,6760.0
3812,New Mexico,     Beverage and tobacco product manufacturing ,1426.0,1292.0,1504.0
3813,New Mexico,     Textile mills ,64.0,71.0,68.0
3814,New Mexico,     Textile product mills ,193.0,225.0,236.0
3815,New Mexico,     Apparel manufacturing ,354.0,367.0,422.0
3816,New Mexico,     Leather and allied product manufacturing ,218.0,187.0,171.0
3817,New Mexico,     Paper manufacturing ,606.0,564.0,529.0
3818,New Mexico,     Printing and related support activities ,1096.0,1011.0,999.0
3819,New Mexico,     Petroleum and coal products manufacturing ,1105.0,1001.0,710.0
3820,New Mexico,     Chemical manufacturing ,1691.0,1953.0,2141.0
3821,New Mexico,     Plastics and rubber products manufacturing ,1157.0,1052.0,1127.0
3822,New Mexico,   Wholesale trade ,24986.0,23703.0,23201.0
3823,New Mexico,   Retail trade ,108114.0,106200.0,110598.0
3824,New Mexico,    Motor vehicle and parts dealers ,14279.0,13518.0,13706.0
3825,New Mexico,    Furniture and home furnishings stores ,2392.0,2180.0,2245.0
3826,New Mexico,    Electronics and appliance stores ,2281.0,2003.0,2054.0
3827,New Mexico,    Building material and garden equipment and supplies dealers ,7917.0,8626.0,9133.0
3828,New Mexico,    Food and beverage stores ,15231.0,15850.0,16197.0
3829,New Mexico,    Health and personal care stores ,5774.0,5639.0,5811.0
3830,New Mexico,    Gasoline stations ,7958.0,7613.0,7998.0
3831,New Mexico,    Clothing and clothing accessories stores ,6391.0,5080.0,5803.0
3832,New Mexico,"    Sporting goods, hobby, musical instrument, and book stores ",4299.0,3940.0,4271.0
3833,New Mexico,    General merchandise stores ,21735.0,21666.0,22149.0
3834,New Mexico,    Miscellaneous store retailers ,11668.0,11188.0,12054.0
3835,New Mexico,    Nonstore retailers ,8189.0,8897.0,9177.0
3836,New Mexico,   Transportation and warehousing ,32232.0,34367.0,37011.0
3837,New Mexico,    Air transportation ,1343.0,1317.0,1242.0
3838,New Mexico,    Rail transportation ,,,
3839,New Mexico,    Water transportation ,61.0,34.0,34.0
3840,New Mexico,    Truck transportation ,12986.0,12311.0,12393.0
3841,New Mexico,    Transit and ground passenger transportation ,5675.0,4562.0,4423.0
3842,New Mexico,    Pipeline transportation ,635.0,674.0,608.0
3843,New Mexico,    Scenic and sightseeing transportation ,291.0,306.0,341.0
3844,New Mexico,    Support activities for transportation ,2491.0,2343.0,2411.0
3845,New Mexico,    Couriers and messengers ,,,
3846,New Mexico,    Warehousing and storage ,1870.0,1940.0,2988.0
3847,New Mexico,   Information ,13999.0,12254.0,13446.0
3848,New Mexico,    Publishing industries (except Internet) ,2444.0,2448.0,2460.0
3849,New Mexico,    Motion picture and sound recording industries ,4074.0,2295.0,3578.0
3850,New Mexico,    Broadcasting (except Internet) ,1308.0,1228.0,1171.0
3851,New Mexico,    Internet publishing and broadcasting 3/,,,
3852,New Mexico,    Telecommunications ,4948.0,4915.0,4784.0
3853,New Mexico,"    Data processing, hosting, and related services ",823.0,988.0,1073.0
3854,New Mexico,    Other information services 3/,402.0,380.0,380.0
3855,New Mexico,   Finance and insurance ,35902.0,37322.0,37431.0
3856,New Mexico,    Monetary Authorities-central bank ,0.0,0.0,0.0
3857,New Mexico,    Credit intermediation and related activities ,11666.0,11349.0,11281.0
3858,New Mexico,"    Securities, commodity contracts, and other financial investments and related activities ",8205.0,,
3859,New Mexico,    Insurance carriers and related activities ,14708.0,14809.0,14109.0
3860,New Mexico,"    Funds, trusts, and other financial vehicles ",1323.0,,
3861,New Mexico,   Real estate and rental and leasing ,39206.0,41274.0,41951.0
3862,New Mexico,    Real estate ,34563.0,36968.0,37748.0
3863,New Mexico,    Rental and leasing services ,4546.0,4197.0,4084.0
3864,New Mexico,    Lessors of nonfinancial intangible assets (except copyrighted works) ,97.0,109.0,119.0
3865,New Mexico,"   Professional, scientific, and technical services ",83459.0,83380.0,84567.0
3866,New Mexico,   Management of companies and enterprises ,6711.0,6543.0,6454.0
3867,New Mexico,   Administrative and support and waste management and remediation services ,59412.0,55379.0,57800.0
3868,New Mexico,    Administrative and support services ,55831.0,51677.0,54120.0
3869,New Mexico,    Waste management and remediation services ,3581.0,3702.0,3680.0
3870,New Mexico,   Educational services ,17231.0,14933.0,15577.0
3871,New Mexico,   Health care and social assistance ,136919.0,134834.0,136632.0
3872,New Mexico,    Ambulatory health care services ,60062.0,59152.0,57549.0
3873,New Mexico,    Hospitals ,23892.0,23959.0,26612.0
3874,New Mexico,    Nursing and residential care facilities ,15114.0,14210.0,13494.0
3875,New Mexico,    Social assistance ,37851.0,37513.0,38977.0
3876,New Mexico,"   Arts, entertainment, and recreation ",25875.0,21307.0,23261.0
3877,New Mexico,"    Performing arts, spectator sports, and related industries ",14955.0,13652.0,14371.0
3878,New Mexico,"    Museums, historical sites, and similar institutions ",987.0,697.0,752.0
3879,New Mexico,"    Amusement, gambling, and recreation industries ",9933.0,6958.0,8138.0
3880,New Mexico,   Accommodation and food services ,95992.0,79280.0,85482.0
3881,New Mexico,    Accommodation ,17558.0,13204.0,14091.0
3882,New Mexico,    Food services and drinking places ,78434.0,66076.0,71391.0
3883,New Mexico,   Other services (except government and government enterprises) ,56524.0,52066.0,52324.0
3884,New Mexico,    Repair and maintenance ,13818.0,13143.0,13397.0
3885,New Mexico,    Personal and laundry services ,18437.0,17395.0,17684.0
3886,New Mexico,"    Religious, grantmaking, civic, professional, and similar organizations ",16298.0,14794.0,14481.0
3887,New Mexico,    Private households ,7971.0,6734.0,6762.0
3888,New Mexico,  Government and government enterprises ,207853.0,201787.0,198803.0
3889,New Mexico,   Federal civilian ,29077.0,30184.0,29626.0
3890,New Mexico,   Military ,17981.0,18007.0,18033.0
3891,New Mexico,   State and local ,160795.0,153596.0,151144.0
3892,New Mexico,    State government ,57387.0,57469.0,57346.0
3893,New Mexico,    Local government ,103408.0,96127.0,93798.0
3894,New York,Total employment (number of jobs) ,12746559.0,11872381.0,12186762.0
3895,New York, Wage and salary employment ,9917950.0,8936714.0,9165392.0
3896,New York, Proprietors employment ,2828609.0,2935667.0,3021370.0
3897,New York,  Farm proprietors employment ,30605.0,30581.0,30604.0
3898,New York,  Nonfarm proprietors employment 2/,2798004.0,2905086.0,2990766.0
3899,New York, Farm employment ,52328.0,51330.0,51872.0
3900,New York, Nonfarm employment ,12694231.0,11821051.0,12134890.0
3901,New York,  Private nonfarm employment ,11184005.0,10358132.0,10694292.0
3902,New York,"   Forestry, fishing, and related activities ",14302.0,14183.0,14064.0
3903,New York,    Forestry and logging ,3186.0,3020.0,3098.0
3904,New York,"    Fishing, hunting and trapping ",1794.0,1688.0,1711.0
3905,New York,    Support activities for agriculture and forestry ,9322.0,9475.0,9255.0
3906,New York,"   Mining, quarrying, and oil and gas extraction ",10009.0,10299.0,10167.0
3907,New York,    Oil and gas extraction ,3150.0,3175.0,2961.0
3908,New York,    Mining (except oil and gas) ,6145.0,6391.0,6463.0
3909,New York,    Support activities for mining ,714.0,733.0,743.0
3910,New York,   Utilities ,40548.0,39966.0,39701.0
3911,New York,   Construction ,568531.0,530471.0,551273.0
3912,New York,    Construction of buildings ,150655.0,141145.0,146796.0
3913,New York,    Heavy and civil engineering construction ,38225.0,35794.0,36602.0
3914,New York,    Specialty trade contractors ,379651.0,353532.0,367875.0
3915,New York,   Manufacturing ,472096.0,433932.0,442319.0
3916,New York,    Durable goods manufacturing ,271153.0,248353.0,249334.0
3917,New York,     Wood product manufacturing ,9840.0,9163.0,9170.0
3918,New York,     Nonmetallic mineral product manufacturing ,17203.0,15791.0,16270.0
3919,New York,     Primary metal manufacturing ,10993.0,10016.0,9948.0
3920,New York,     Fabricated metal product manufacturing ,51822.0,47594.0,47716.0
3921,New York,     Machinery manufacturing ,38722.0,35428.0,35080.0
3922,New York,     Computer and electronic product manufacturing ,56760.0,54771.0,53877.0
3923,New York,"     Electrical equipment, appliance, and component manufacturing ",14195.0,13405.0,13657.0
3924,New York,"     Motor vehicles, bodies and trailers, and parts manufacturing ",,,
3925,New York,     Other transportation equipment manufacturing ,,,
3926,New York,     Furniture and related product manufacturing ,14193.0,11704.0,11973.0
3927,New York,     Miscellaneous manufacturing ,35540.0,30900.0,32213.0
3928,New York,    Nondurable goods manufacturing ,200943.0,185579.0,192985.0
3929,New York,     Food manufacturing ,62698.0,57931.0,60445.0
3930,New York,     Beverage and tobacco product manufacturing ,12290.0,11394.0,13078.0
3931,New York,     Textile mills ,3521.0,3125.0,2542.0
3932,New York,     Textile product mills ,3961.0,3536.0,3452.0
3933,New York,     Apparel manufacturing ,15227.0,11649.0,12269.0
3934,New York,     Leather and allied product manufacturing ,1785.0,1396.0,1470.0
3935,New York,     Paper manufacturing ,14702.0,13972.0,14013.0
3936,New York,     Printing and related support activities ,22322.0,18906.0,19034.0
3937,New York,     Petroleum and coal products manufacturing ,1802.0,1742.0,1677.0
3938,New York,     Chemical manufacturing ,41093.0,40976.0,42936.0
3939,New York,     Plastics and rubber products manufacturing ,21542.0,20952.0,22069.0
3940,New York,   Wholesale trade ,364092.0,333576.0,334578.0
3941,New York,   Retail trade ,1073393.0,971106.0,1004821.0
3942,New York,    Motor vehicle and parts dealers ,90274.0,80129.0,83878.0
3943,New York,    Furniture and home furnishings stores ,30257.0,25153.0,27389.0
3944,New York,    Electronics and appliance stores ,35097.0,31174.0,30326.0
3945,New York,    Building material and garden equipment and supplies dealers ,67349.0,67097.0,69887.0
3946,New York,    Food and beverage stores ,231169.0,222405.0,222852.0
3947,New York,    Health and personal care stores ,97526.0,88858.0,90078.0
3948,New York,    Gasoline stations ,31137.0,29515.0,29787.0
3949,New York,    Clothing and clothing accessories stores ,132664.0,95135.0,103278.0
3950,New York,"    Sporting goods, hobby, musical instrument, and book stores ",37809.0,30277.0,32901.0
3951,New York,    General merchandise stores ,140587.0,127371.0,132018.0
3952,New York,    Miscellaneous store retailers ,83210.0,74116.0,78407.0
3953,New York,    Nonstore retailers ,96314.0,99876.0,104020.0
3954,New York,   Transportation and warehousing ,538476.0,530624.0,563368.0
3955,New York,    Air transportation ,36453.0,31700.0,30668.0
3956,New York,    Rail transportation ,,,
3957,New York,    Water transportation ,4046.0,3328.0,3188.0
3958,New York,    Truck transportation ,60818.0,60753.0,62545.0
3959,New York,    Transit and ground passenger transportation ,273070.0,233039.0,236161.0
3960,New York,    Pipeline transportation ,415.0,398.0,395.0
3961,New York,    Scenic and sightseeing transportation ,3978.0,1755.0,1928.0
3962,New York,    Support activities for transportation ,37708.0,31053.0,31448.0
3963,New York,    Couriers and messengers ,,,
3964,New York,    Warehousing and storage ,37776.0,44126.0,50880.0
3965,New York,   Information ,318829.0,309408.0,320051.0
3966,New York,    Publishing industries (except Internet) ,75508.0,81592.0,81919.0
3967,New York,    Motion picture and sound recording industries ,69675.0,53245.0,64206.0
3968,New York,    Broadcasting (except Internet) ,37767.0,36892.0,35725.0
3969,New York,    Internet publishing and broadcasting 3/,,,
3970,New York,    Telecommunications ,49335.0,47534.0,45393.0
3971,New York,"    Data processing, hosting, and related services ",24305.0,25597.0,26056.0
3972,New York,    Other information services 3/,62239.0,64548.0,66752.0
3973,New York,   Finance and insurance ,934716.0,996593.0,1024713.0
3974,New York,    Monetary Authorities-central bank ,,,
3975,New York,    Credit intermediation and related activities ,182955.0,183035.0,182708.0
3976,New York,"    Securities, commodity contracts, and other financial investments and related activities ",498489.0,549491.0,581657.0
3977,New York,    Insurance carriers and related activities ,199562.0,198859.0,189600.0
3978,New York,"    Funds, trusts, and other financial vehicles ",,,
3979,New York,   Real estate and rental and leasing ,709603.0,738332.0,753446.0
3980,New York,    Real estate ,674135.0,707841.0,722524.0
3981,New York,    Rental and leasing services ,32465.0,27390.0,27799.0
3982,New York,    Lessors of nonfinancial intangible assets (except copyrighted works) ,3003.0,3101.0,3123.0
3983,New York,"   Professional, scientific, and technical services ",1023600.0,989122.0,997098.0
3984,New York,   Management of companies and enterprises ,172990.0,161060.0,164315.0
3985,New York,   Administrative and support and waste management and remediation services ,673482.0,579231.0,601694.0
3986,New York,    Administrative and support services ,646902.0,555535.0,578040.0
3987,New York,    Waste management and remediation services ,26580.0,23696.0,23654.0
